"IN PREVIEW MODE FOR 10.3: Allows placing some objects on rugs and tabletops, and rotating them to any angle.",""
"Auto Approve Printer Pictures",""
"Utc Time",""
"Allow bonus retroactive playtime for player when joining after first game day. So, player can receive as much time as if playing from start. Only enabled when AllowPlaytimeSaving is active.",""
"Accept Items Bought In Any World",""
"Accept Items Bought In These Worlds",""
"Accept Achievements From Any World",""
"Accept Achievements From These Worlds",""
"Allow Paid Items In Player Stores",""
"If set, we don't care where citizens bought any items, we allow all of them to be used here.",""
"If the above option is not enabled and this world doesn't accept all items, this list can contain the IDs of worlds and the IDs of owners of worlds from which this server will allow items. This allows specifying servers together in a network of shared item usage.",""
"If set, we don't care where citizens got an achievement, we allow all of them to be used displayed and used here.",""
"If true, paid variants of items will not be allowed in stores.",""
"homesteadreport",""
"Shows a report of how neighboring settlements may impact a homestead that is placed at the citizen's current location.",""
"settlementreport",""
"Shows a report of how neighboring settlements may impact a settlement that is placed at the citizen's current location.  Pass a number to specify settlement type that would be placed (0 = town, 1 = country, etc)",""
"enabledisable",""
"seten",""
"Enables or disables a settlement. This will stop it from casting influence or applying laws when disabled.",""
"Settlement Min Required Plot Coverage Percentage",""
"Homestead Min Required Plot Coverage Percentage",""
"A country/federation's influence must overlap a child town/country by this percentage in order to be a child.",""
"Minimum required ratio of homestead plots covered by settlement's influence to be a child.",""
"Maps player reputation to culture points.",""
"Maps reputation of the artwork to culture points.",""
"Maps the reputation of a property to a multiplier for the value of that property, for Residential property type.",""
"clearall",""
"cleartowns",""
"Destroy all things related with the passed settlement and unclaim all property.",""
"boostsettlement",""
"boostsettlementculture",""
"boostproperty",""
"boostpropertyculture",""
"Sets a boost to the culture value of the given deed, or the property where the user is standing if not specified",""
"Gives reputation from the given user (defaulting to self if not set) to the given target (picture or user) ignoring limits by default.",""
"reprep",""
"masterpieces",""
"vincent",""
"Gives reputation to all pictures ignoring limits, can set settlement to only apply reputation to pictures under its influence.",""
"When this is toggled, only unaffiliated homesteads (not a member of any settlement) will be allowed to expand into our settlement influence.",""
"The founding of a Settlement will create an influence area that can be observed on the map. The chosen color will signify the extent of influence generated by this Settlement.",""
"Check the current surroundings to see if it's a room, and if not explain why not. Recalculate outdoor area.",""
"resolveoverburdened",""
"overb",""
"Any deed that is overburdened (too many plots claimed, not enough claim papers) will have plots unclaimed immediately (instead of waiting for timer)",""
"When you're not using tools for a job, you put these to work.",""
"Move Elevator Action",""
"Move/Stop elevator",""
"Only triggers laws from settlements that the Citizen is a part of, or settlements (and their parents) holding the bank account.",""
"Only triggers laws from settlements that the Citizen is a part of.",""
"A citizen transferred property influenced by the settlement.",""
"Only triggers laws on settlements influencing the deed.",""
"The citizen who transfered the money. Note: Can only be taxed if they are a citizen of the settlement of the law executing.",""
"Triggers laws on settlements that the Citizen is a part of, as well as settlements (and their parent settlements) owning either bank account.",""
"This triggers instead of the 'Transfer Money' action when the source account is a government account.",""
"Triggers laws on settlements that the Citizen is a part of, as well as the settlement (and its parents) hosting the election.",""
"Target Type",""
"What kind of thing was recieving the reputation?",""
"Triggers laws on settlements that either Citizen is a part of.",""
"Triggers laws on settlements that the Citizen is a part of.",""
"Triggers laws on settlements influencing the location performed.",""
"A citizen felled a tree and created debris.",""
"Triggers laws on settlements influencing the start and end locations where it was performed.",""
"Triggers laws on settlements influencing the deed.",""
"Triggers laws on settlements influencing the payment source.",""
"An effect that is run on each specified citizen of the given settlement at intervals.",""
"Triggers laws on all founded settlements.",""
"Cultural Plaque",""
"setpartdecaymult",""
"partdecay",""
"On objects within a given radius, make part durability consumption optionally trigger constantly instead of accumulating, and set a multiplier for how fast it goes.",""
"Hours After Deed Overburdened Before Removing Plots",""
"Triggers To Block In Lesser Laws",""
"Legal Actions To Block In Lesser Laws",""
"Laws To Block",""
"Tax From All Accounts",""
"If set, will attempt to target all bank accounts in the law's jurisdiction.  Otherwise it only targets the personal accounts of the given targets.",""
"listall",""
"chieves",""
"List all achievements available.",""
"mine",""
"mychieves",""
"List all achievements and progress for the given user, or self if none passed.",""
"Steam Server Port",""
"Max Users Loading At Same Time",""
"Port for game traffic. UDP only. Requires a restart to take effect.",""
"Bind port for web traffic. TCP only. Requires a restart to take effect.",""
"Bind port for RCON traffic. TCP only. Requires a restart to take effect. More info available here: https://wiki.play.eco/en/RCON",""
"Port for Steam game server traffic. Used only in offline mode on Windows and Linux. Requires a restart to take effect.",""
"How many users can be in loading at same time? Set to -1 for infinite.",""
"dyeColor",""
"r",""
"g",""
"b",""
"targetID",""
"reputation",""
"multiplier",""
"consumeWithoutDelay",""
"Hide UIKey",""
"Actionbar Skills",""
"Hide all game interface (Alt + Key)",""
"Couldn't connect to Steam servers. You can still play, but you won't be able to access user data.",""
"Couldn't connect to Strange Loop servers. You can still play through Steam, but you won't be able to access user data.",""
"You are a SLG developer. Your authorization level on this server is that of {0}.",""
"You are {0}.",""
"a user",""
"a moderator",""
"an admin",""
"a dev tier admin",""
"an unknown type of user",""
"DevTier",""
"Allowing 'give' for strange blueprint item {0} because this is a non-production build.",""
"{0} requires a Strange Blueprint and cannot be given.",""
"{0} attempted to tax but had no jurisdiction to do so.",""
"- Time until exhaustion: {0}",""
"(Maximum: {0})",""
"(Unused time expires at next refresh)",""
"You can halt exhaustion progress by resting on furniture or sleeping.",""
"You are currently resting! Exhaustion progress is halted.",""
"Select a file from your computer to upload.",""
"Files can't be larger than specified in server config.",""
"Uploading images is not allowed on this server.",""
"This plot is unowned.",""
"Place on Surface",""
"If you place this on unowned land, anyone can take it, and you will have to manually link any storages.  Proceed?",""
